pl_name,pl_rade,pl_masse,pl_dens,pl_insol,st_teff,pl_orbeccen,pl_eqt,ESI_equal,ESI_sm,CDHS,mass,SEPHI_simple,VAE_anomaly
HD 114386 b,13.6,464.02947422,0.18330308529945555,0.0964,4836.0,0.23,154.56,0.24707379595811108,0.05900870511989275,0.06064005983864899,1931.4128181315546,0.773173390738281,0.02879782137838015
Kepler-281 b,2.82,324.0,9.437386569872958,118.246,5723.0,0.0,694.0,0.0,0.0,0.0,886.5182470647962,0.0,0.028750850792502097
HD 25171 b,13.9,,0.10798548094373865,0.2141,6125.0,0.042,190.04,0.34791354564325205,0.1558536681328734,0.0950739969012115,1214.7820805422853,0.9287838155067443,0.028749086408950422
G 192-15 c,3.87,,0.24682395644283125,0.0016,2999.0,0.676,55.9,0.1113489436289793,0.0006284827290756387,0.01156702463001505,59.92510640825432,0.6101703195201262,0.028742496086855678
TOI-1431 b,16.70138124,991.62462984,0.21234119782214156,5300.0,7690.0,0.0022,2370.0,0.078510174893522,6.889847255823308e-05,0.13688091040230557,4143.62115195402,0.0,0.02873851356493287
HD 153557 c,4.36,,0.21052631578947367,22.2262,4837.0,0.511,604.33,0.23007261551803398,0.026253663058636398,0.06066677352139481,73.08941190890867,0.0,0.0287170143618012
HD 12235 c,12.5,3135.695063462,1.6007259528130673,0.0076,5986.0,0.174,82.22,0.19686434685726661,0.004964916083071655,0.09136079499919739,13095.908577520973,0.6256582146326345,0.028699796513548908
HD 148164 c,12.8,,0.7803992740471869,0.0565,6032.0,0.125,135.77,0.31566374851460416,0.04807145599631651,0.09258962440561933,6855.44064407572,0.708525662229447,0.028640204415682016
HD 94890 b,13.3,,0.2867513611615245,13.5382,4867.0,0.22,533.83,0.25632419932135775,0.04904124544730959,0.061468184003846335,2825.8494477692384,5.3628985980810366e-232,0.028637603058183417
AF Lep b,13.0,1147.36054927,0.5208711433756806,0.0241,6140.0,0.015,1400.0,0.3351105727735058,0.024019675853208834,0.09547470214243552,4793.458415491481,0.6538722781122148,0.028600074027425995
gam Cep b,12.7,2097.6674862,1.0217785843920146,2.6076,4775.0,0.15,343.48,0.4289149164173208,0.2965572080418996,0.05901052519100227,8767.112271736281,0.22838761219409706,0.028575847081800294
HD 4732 c,13.1,,0.47368421052631576,0.5881,4898.0,0.187,243.69,0.39937867062099486,0.35846022306915115,0.06229630816904367,4460.580739074524,0.9999999999896709,0.028533336962373736
HD 185269 b,13.8,,0.12177858439201453,832.9821,5923.0,0.229,1455.61,0.09886720041915048,0.00045794014363267937,0.08967783298605471,1340.5925136969581,0.0,0.02852387317441214
TOI-4562 c,12.8,1833.86990839,0.8729582577132486,0.0657,6096.0,0.122,138.11,0.3298355295227075,0.05728467970651962,0.09429930010151072,7668.527790233538,0.7237523812101229,0.02848181842887768
TOI-4214 b,10.68215861,165.27077164,0.13430127041742287,1210.0,6370.0,0.17,1642.0,0.10264454391178165,0.00033218567164414723,0.1016188491745452,685.71838970107,0.0,0.02845135089334628
HD 221287 b,13.1,,0.4355716878402904,1.0624,6304.0,0.08,290.13,0.4876455724408076,0.5584049166824219,0.09985574611315771,4101.683438229447,0.9999999999698312,0.028422929842370066
TOI-2145 b,12.24020692,1805.26535176,0.9691470054446462,515.939,6206.0,0.214,1484.0,0.1516891116832718,0.0011031472706096255,0.09723780520382405,7444.654481849055,0.0,0.02841761658463841
HD 108874 b,13.6,,0.17894736842105263,0.923,5600.0,0.13,271.33,0.38934246897255936,0.4380092491258431,0.08104931345835256,1885.5178600769432,0.9999998694863438,0.02841296860747511
Kepler-1932 b,1.51482218,,0.8348457350272231,2799.9,5278.0,0.0,1891.0,0.0,0.0,0.0,12.15569538640298,0.0,0.028350404665033663
GJ 436 b,4.17,22.1,0.3266787658802178,29.4322,3586.11,0.13827,686.0,0.290443345417887,0.02619300533822503,0.0272508949083708,99.22421699891608,0.0,0.02833102533968386
HD 221585 b,13.5,,0.20689655172413793,0.4965,5620.0,0.123,242.77,0.3748237387881693,0.30095857178613816,0.08158358711331859,2132.274765538203,0.9999999574832013,0.028281775134950074
HD 93351 b,1.69,,0.7223230490018149,522.5845,5408.0,0.549,1330.76,0.16854038722505946,0.0010537394324582477,0.07592028637067241,14.60428153050956,0.0,0.028277077043867577
Kepler-434 b,12.67,908.96,0.4355716878402904,158.285,5977.0,0.131,1000.0,0.1900318710368387,0.004041783584293951,0.09112037185446265,3710.8901353516,0.0,0.028210511379501542
TOI-5153 b,11.88151954,1036.12060682,0.6152450090744103,49.5559,6300.0,0.091,906.0,0.2682259557391674,0.016317546622475882,0.09974889138216418,4322.675836213756,0.0,0.028191347567215762
K2-45 b,6.71,,0.12014519056261344,100.0,4103.0,0.1,1073.56,0.1921456276023676,0.005878876446637215,0.04105893038414144,152.041645221723,0.0,0.028182965386851864
Kepler-117 c,12.341,584.78,0.31578947368421056,41.863,6150.0,0.0323,704.0,0.2945534500843134,0.02075680788533457,0.09574183896991857,2486.2071762235837,0.0,0.02813295423442323
HD 88072 b,12.6,2511.797900521,1.252268602540835,0.0056,5785.33,0.156,76.03,0.19488323499752094,0.003728435835992054,0.0860001602820954,10492.953216580669,0.6222300246858807,0.028128360327001493
HD 62549 b,12.6,2707.580199233,1.3502722323049003,0.0121,5930.46,0.15,92.25,0.2261635932923789,0.008713025405362416,0.08987711705935662,11314.140859617419,0.6333667504621973,0.028112254054639043
TOI-712 b,2.049,,0.5626134301270418,22.6,4622.0,0.54,650.0,0.2923251552556256,0.03168436975689198,0.05492333173050816,20.27330618364081,0.0,0.028096755233421523
HAT-P-31 b,12.21781,721.4741,0.39564428312159716,746.9025,6065.0,0.25,1450.0,0.12289578308284832,0.0006317695394113767,0.09347117593631338,3022.550776275811,0.0,0.02805643777584711
HD 128311 c,13.0,1204.25787,0.5462794918330308,0.1017,4965.0,0.159,158.23,0.31844099096540424,0.08008766194645735,0.06408612491317993,5027.285655271552,0.7814441787600038,0.028030245855919542
K2-99 b,11.88151954,276.51071409,0.1633393829401089,357.0,6069.0,0.22,1184.0,0.12737210888916123,0.001270443652530981,0.09357803066730645,1147.613053862059,0.0,0.02803013859680921
HD 112570 b,13.1,1086.97315194,0.4827586206896552,2.9139,4750.0,0.2,364.01,0.3659630199288701,0.23407952355106676,0.058342683122294806,4546.032477370972,0.03540674854991607,0.028010499498811063
GJ 687 b,4.32,,0.21234119782214156,0.801,3413.0,0.17,263.65,0.4349330844419807,0.42634041716849475,0.02262648928781224,71.70907371497573,0.9930485311531718,0.02800693161105773
GJ 3222 b,3.4,,0.29038112522686027,67.5954,5257.46,0.929,811.06,0.18218820702752167,0.007587013699478585,0.07189880856974537,47.80724797355333,0.0,0.027982606599491953
WASP-87 b,15.524465,692.8694,0.18511796733212343,4170.0965,6450.0,0.0,2049.54,0.0,0.0,0.0,2901.2630698086837,0.0,0.027958797622941938
Kepler-1647 b,11.8739,483.0,0.2885662431941924,0.5956,6210.0,0.0581,242.92,0.4676177545207749,0.41613453611657636,0.0973446599348168,2023.5516590080315,0.9999999786424383,0.027917080298301665
HD 211970 b,3.66,,0.26497277676951,4.2125,4127.0,0.15,398.77,0.40952440342310237,0.18292083502346485,0.04170005877009977,54.41681542070515,3.1054346301026658e-09,0.027857647297374513
K2-277 b,2.18575124,7.4,0.7259528130671506,195.0,5680.0,0.52,1049.0,0.201538110628768,0.003140178239068128,0.08318640807821123,31.754055689261758,0.0,0.027778183402806727
HD 69123 b,13.1,982.08977763,0.4355716878402904,4.7903,4842.0,0.19,411.78,0.33752672404207285,0.15056666086684814,0.06080034193513869,4101.683438229447,2.9834935374669416e-14,0.02775985610244442
Kepler-145 b,2.65,37.1,2.3593466424682394,154.705,6022.0,0.43,873.0,0.19832577350986022,0.0038444429146198447,0.09232248757813101,183.91535279341616,0.0,0.027732080588967485
HIP 114933 b,13.4,,0.2558983666061706,1.711,4823.0,0.21,316.81,0.3544877835886575,0.3157407836179942,0.060292781962921,2579.1138770100306,0.9999999932918877,0.02772604721522191
nu Oct A b,13.3,696.04421133,0.2958257713248639,8.5848,4910.0,0.195,477.33,0.28653665566997394,0.08029791593262522,0.06261687236202335,2915.2750632049733,4.749801870730751e-76,0.027708860097891433
HD 211403 b,12.8,,0.8366606170598911,3.44,6273.0,0.084,380.0,0.4522410255109124,0.25750062849967065,0.09902762194796028,7349.670085857923,0.00024991242536772144,0.027621617058454756
TOI-2382 b,12.25141591,235.19302118,0.12341197822141563,689.0,6033.0,0.18,1426.0,0.1098125481080099,0.0005997776506193964,0.0926163380883676,950.6152425634779,0.0,0.027452002391896446
TOI-1232 b,10.92875618,220.572914458,0.1680580762250454,90.0659,5823.0,0.065,785.71,0.21232156261958338,0.00736535877707883,0.08700646471122328,918.88298146325,0.0,0.027449939493170636
WASP-129 b,10.42437,317.83,0.29038112522686027,345.7201,5900.0,0.096,1100.0,0.16786422143645102,0.0017162692097745281,0.08906341828284256,1377.8642949324803,0.0,0.02736256895810529
HD 9174 b,13.7,,0.1368421052631579,0.4979,5577.0,0.12,234.3,0.34965086073655,0.28023720764384463,0.0804348987551416,1473.9069197139504,0.9999990517402108,0.027362351209863637
TOI-2158 b,10.76062147,260.61929374,0.20689655172413793,81.4989,5673.0,0.07,1188.0,0.22202623753503653,0.008444643294508456,0.08299941229897784,1079.8263596009667,0.0,0.027356809300814047
HATS-55 b,14.022459,292.72143,0.10653357531760435,355.909,6214.0,0.092,1367.0,0.1335823995557988,0.0013477519458801113,0.09745151466581074,1230.4037561734801,0.0,0.027334584202105022
HD 95544 b,12.8,1913.644838547,0.9092558983666061,0.1,5722.0,0.049,156.5,0.4175805495540822,0.10340467808997887,0.08430838275364512,7987.385494609152,0.778800783071404,0.02730324535324201
HD 220074 b,12.2,,2.9038112522686026,305.7049,3787.0,0.14,1069.88,0.1535765351840588,0.0018060430672118676,0.032617406635678574,22086.98748684125,0.0,0.027294301173176362
K2-115 b,11.80305668,321.00669107,0.1941923774954628,20.4393,5870.0,0.063,696.0,0.2876825923933653,0.03784302151463315,0.08826200780039378,1337.5322617625213,0.0,0.027251358578751772
HD 220689 b,13.7,381.3940884,0.14791288566243194,0.1074,5921.0,0.054,160.11,0.316454348410398,0.08211991450831645,0.08962440562055768,1593.1487262160072,0.7902392194221747,0.027211325750871037
HD 199509 b,7.43,,0.10508166969147005,4.5393,5796.02,0.373,410.73,0.2684453566225921,0.11675518220882483,0.08628572955067329,180.54356570855418,6.276150042749955e-12,0.02720403085070223
Kepler-454 d,13.3,,0.3103448275862069,0.0434,5687.0,0.089,125.37,0.2802157105606037,0.03368297174500388,0.08337340385745477,3058.3560479021503,0.686592555152466,0.02719540670080342
TOI-2449 b,11.24,222.0,0.1558983666061706,362.642,6021.0,0.098,400.0,0.14721103478452366,0.0014399341513439562,0.09229577389538748,927.318892751295,0.0,0.027177744097710985
HIP 14810 b,13.0,,0.5626134301270418,201.7351,5544.0,0.14399,1048.2,0.18323812795350122,0.003139340877068799,0.07955334722444748,5177.6031665587425,0.0,0.02717735133399793
HIP 107772 b,3.64,,0.26678765880217786,1.163,4006.0,0.18,280.92,0.47165973268540673,0.47189121067221096,0.03846770315755523,53.89624346034754,0.9904518350295045,0.027134735888027107
TOI-3837 b,10.87271128,187.51876013,0.14882032667876588,138.065,5905.0,0.221,1178.0,0.15421995242053668,0.0036248678986635073,0.08919698669658443,801.2433349256238,0.0,0.0271208481191005
HD 105618 b,5.44,,0.15753176043557168,182.6347,5671.0,0.455,1023.19,0.1452169970265764,0.002511809909289345,0.08294598493347954,106.23152957707342,0.0,0.027116880013717856
TOI-5205 b,11.6,343.0,0.21960072595281308,49.0,3430.0,0.02,737.0,0.2742085223714175,0.01689553330602249,0.023080621894534095,1435.8079327301655,0.0,0.02705275490311194
HD 24040 b,12.9,1589.142035,0.7386569872958259,0.0779,5802.0,0.04,143.81,0.40114842450447985,0.0804135762746773,0.08644547737350934,6642.025683049976,0.7436731612979137,0.027042574494391847
CoRoT-23 b,11.77,889.9,0.544464609800363,530.0221,5900.0,0.16,1660.0,0.1507250489612044,0.0010595424698273477,0.08906341828284309,3718.670115886868,0.0,0.026998527387690506
EPIC 201595106 b,1.565,7.67,2.014519056261343,2852.0,5679.0,0.0,2038.0,0.0,0.0,0.0,32.34469162213915,0.0,0.02697150369818223
HD 50499 c,13.2,,0.40290381125226865,0.0292,6099.0,0.0,116.69,0.0,0.0,0.0,3881.60893175738,0.6625557590462076,0.026967849799377133
HD 121504 b,13.6,,0.19056261343012706,14.2224,6027.0,0.03,523.32,0.33200308393747036,0.06047929734738348,0.09245605599187763,2007.90441488924,3.0767598970234463e-260,0.02693527099349469
Kepler-1067 b,0.8,,0.8511796733212342,2761.757,5592.0,0.0,1872.0,0.0,0.0,0.0,1.8254914959980884,0.0,0.02693457471572712
HAT-P-56 b,16.92559,734.1873,0.13611615245009076,3515.0,6566.0,0.29,1840.0,0.06887915023492068,8.721531878948122e-05,0.10685473099321459,2764.5835734914344,0.0,0.026900088038887198
HIP 39330 b,13.5,530.77343969,0.2159709618874773,0.044,5748.0,0.078,125.05,0.2706712881473467,0.0328263556938767,0.08500293850510128,2225.7955885881242,0.687602734287926,0.026891493661295764
HD 86950 b,13.0,,0.5190562613430127,4.9065,4805.0,0.17,416.76,0.3515586691174766,0.15419836218069588,0.05981193567345144,4776.756469792905,2.1123633566339294e-15,0.026867645347149298
HIP 35965 b,12.6,2589.983688643,1.2903811252268604,0.0009,4836.0,0.138,48.85,0.1353560587000808,0.0004899397643615194,0.06064005983864872,10812.303966650516,0.6141701696295219,0.02685596627326297
HD 96063 b,13.7,,0.15662431941923777,10.3076,5020.0,0.17,500.75,0.25527737545984436,0.06113973130293815,0.06555537746433676,1686.978344447134,1.2780554957016632e-120,0.026833430487888145
TOI-7510 d,10.52,190.0,0.16152450090744103,20.6036,5720.0,0.04,542.4,0.3045493719466001,0.03932988913393664,0.08425495538814785,787.7242883948809,0.0,0.026827859700341645
Kepler-1310 b,1.44,,0.8911070780399275,2830.91,5549.0,0.0,1883.0,0.0,0.0,0.0,11.145664828760077,0.0,0.026819711807538223
HD 68988 b,13.4,,0.2595281306715064,340.126,5932.0,0.12,1179.39,0.15191601725634496,0.0016065073380982352,0.08991825613078916,2615.697052570457,0.0,0.026818733497653
alf Ari b,13.4,,0.23774954627949185,59.6537,4553.0,0.25,747.22,0.18098941259074902,0.009364876948241039,0.05308008762087913,2396.197999207901,0.0,0.026765985828599362
WTS-1 b,16.7,1274.44,0.29219600725952816,554.9183,6250.0,0.1,1500.0,0.13827646595341112,0.0009543710020293315,0.09841320724475033,5700.491467082325,0.0,0.026759557555597824
HAT-P-49 b,17.82231,699.226,0.13611615245009076,4392.03,6820.0,0.0,2131.0,0.0,0.0,0.0,3227.6783881352007,0.0,0.026749705970175997
TOI-5882 b,11.46678726,6995.40323807,4.609800362976406,4792.5,5920.0,0.0339,1515.0,0.1092459720599761,0.00010117302142904498,0.08959769193780866,29113.605495903983,0.0,0.026715752793771832
HD 28185 b,12.8,,0.883847549909256,0.9073,5602.0,0.063,271.95,0.5565173119698249,0.6277958074972041,0.08110274082384882,7764.185101546223,0.9999999999999984,0.026684859850342964
WASP-8 c,12.5,,1.5335753176043556,0.0314,5690.0,0.0,116.99,0.0,0.0,0.0,12546.533727897075,0.6662942827798407,0.026632807361041413
KOI-351 h,11.252,203.0,0.16548620689655172,1.849,6031.13,0.0276,294.0,0.4743244553040227,0.3943924005053155,0.09256638350162744,987.5056324748999,0.9999960767966313,0.026616586244621033
HD 99283 b,13.8,,0.11705989110707805,55.3069,4886.0,0.2,759.06,0.17002384673406368,0.009338305198656954,0.061975743976064174,1288.6470511692073,0.0,0.02661541786816311
TOI-892 b,11.99363,301.9385,0.17459165154264972,571.007,6261.0,0.125,1397.0,0.1293414392498079,0.0008419476368499939,0.09870705775498052,1261.7230091066572,0.0,0.02659129268394165
TOI-4994 b,8.54124329,88.99195396,0.1415607985480944,40.0,5640.0,0.319,717.6,0.19025315208136756,0.013426482915375905,0.0821178607682835,369.4833654805058,0.0,0.02656450313187823
TOI-5350 b,12.41955062,2094.48920213,1.0943738656987296,321.879,6220.0,0.0165,1195.0,0.24280996551727999,0.002719719740322841,0.09761179676229961,8781.56597277866,0.0,0.026542985213915477
XO-2 S c,13.6,,0.17386569872958257,3.3572,5325.0,0.149,376.79,0.32455751693507423,0.1859752064698895,0.07370305070256922,1831.9737423465635,0.0006311496719022342,0.026533586894714516
Kepler-1513 b,8.594,48.309917864,0.23666061705989114,2.23,5491.0,0.306,346.0,0.3463389651191284,0.2524710748963914,0.07813752203878638,629.2172928653381,0.8092783440327821,0.026499809329348537
HD 140901 b,4.07,,0.23049001814882034,109.3426,5610.0,0.472,904.37,0.17833331127898952,0.004841534197614651,0.08131645028583218,65.09145193886319,0.0,0.026468284834128525
TOI-3160 A b,13.7646283,378.21580433,0.14337568058076225,933.0,6190.0,0.18,1539.0,0.10358742533512531,0.0004338909656883499,0.0968103862798516,1566.2373138766027,0.0,0.026462564294521925
omi UMa b,13.0,,0.5263157894736842,8.4795,5075.0,0.149,473.88,0.3300834455700931,0.09371218637292572,0.06702463001549329,4843.56425258721,1.165360858175715e-73,0.02645363467349681
Kepler-1259 b,1.43,,0.8965517241379312,2460.582,5053.0,0.0,1681.0,0.0,0.0,0.0,10.981763124053886,0.0,0.02640039830295979
Kepler-1402 b,0.76,,0.823956442831216,2491.119,5416.0,0.0,1789.0,0.0,0.0,0.0,1.515073284023748,0.0,0.026377407785478726
TIC 172900988 b,11.25,942.0,0.6606170598911071,5.7522,6050.0,0.0271,361.24,0.4914411207978801,0.18808335850891272,0.0930704706950879,3939.9976377513094,3.4854876575167027e-25,0.026361863028634448
HD 32963 b,13.4,657.90480249,0.2722323049001815,0.0996,5727.0,0.07,157.63,0.3335682094099756,0.08170500795292342,0.08444195116738687,2743.738167031948,0.778177490742981,0.02635737507688763
HD 9446 c,13.4,,0.23956442831215974,2.5718,5793.0,0.06,345.42,0.4200260889045293,0.2887753308439119,0.08620505422877484,2414.4895869881143,0.2704086426997096,0.026323188164638453
HD 112640 b,12.9,,0.7386569872958259,98.0969,4155.0,0.24,959.65,0.1931154590917502,0.006445232320654896,0.04244804188705433,6642.025683049976,0.0,0.026266830456471907
HD 5319 c,13.8,,0.12704174228675136,2.1721,4871.0,0.183,340.67,0.31162989139805286,0.23887182719326913,0.061575038734839604,1398.5316834394496,0.8882739330148336,0.026248897403362125
HD 13908 b,13.9,,0.10199637023593468,168.6392,6255.0,0.02,993.25,0.19127544231291138,0.003810308885476011,0.09854677565849067,1147.407612209688,0.0,0.026229102933237325
HD 6718 b,13.3,762.7881768,0.32304900181488205,0.0907,5746.0,0.06,148.94,0.3456355249886725,0.0783748910018573,0.08494951113960457,3183.55190951218,0.7641845505305702,0.026130861315644998
GJ 9404 b,3.48,,0.2813067150635209,11.2454,3811.0,0.49,473.5,0.2785681349068017,0.056910323768043176,0.033258535021636365,49.65996858244416,3.2056076673071447e-149,0.02612130402018298
K2-12 b,2.44,5.2,0.29038112522686027,185.0,5672.0,0.5,1026.0,0.17829844013344612,0.002908445235585951,0.08297269861622521,17.669589989473003,0.0,0.02611284547781285
TOI-3235 b,11.39953337,211.355890655,0.1415607985480944,13.8883,3388.8,0.029,604.0,0.31088114815055673,0.057749358690586075,0.021980018165304024,878.4010289603417,3.031981237208282e-246,0.0260669407799367
HD 131496 b,13.4,,0.23774954627949185,2.4257,4846.0,0.181,347.3,0.3437684736279174,0.24687973845666766,0.06090719666613195,2396.197999207901,0.4843817354024122,0.026042010517732063
NGTS-35 b,10.9,152.0,0.11705989110707805,9.8437,4717.0,0.192,451.0,0.24781462162149842,0.060468964997173344,0.057461131591600385,635.0036460297158,1.3258324505218583e-107,0.02600977364059204
47 UMa b,13.2,,0.3484573502722323,0.3576,5872.0,0.032,215.23,0.4822672496415654,0.3145795488631623,0.08831543516589058,3357.0671842225984,0.9999999996429672,0.025970238515833532
Kepler-1873 b,1.62573811,,0.7604355716878404,2412.15,5151.0,0.0,1787.0,0.0,0.0,0.0,13.686827468508973,0.0,0.025959232841134786
BD+15 2940 b,13.7,,0.1368421052631579,352.2269,4796.0,0.26,1207.75,0.11522033409420691,0.0011793360292117697,0.0595715125287169,1473.9069197139504,0.0,0.02594282853512673
LSPM J2116+0234 b,3.71,,0.2595281306715064,2.6063,3475.0,0.183,371.68,0.41420075661008826,0.2610627348542934,0.024282737618206842,55.513010087164744,0.22770076941893325,0.02592628334140331
Kepler-1317 b,1.56,,0.8003629764065336,2413.261,5144.0,0.0,1796.0,0.0,0.0,0.0,12.727684315708894,0.0,0.025925483288412165
TOI-2207 b,11.1529358,203.41018048,0.14519056261343014,406.0,6101.0,0.174,1259.0,0.1284279899218449,0.0011318380659688279,0.09443286851525184,843.7127346860659,0.0,0.025910051749053715
TOI-1470 c,2.47,7.24,0.4827586206896552,3.35,3709.0,0.5,373.0,0.3873640865804858,0.20108913409992663,0.03053373938130913,30.472599715378802,0.0006719174439521673,0.02588878865589275
gam Psc b,13.6,,0.16878402903811254,33.5227,4742.0,0.204,666.07,0.19908103019799295,0.017189585214584146,0.058128973660308454,1778.429624616184,0.0,0.025839464087819744
TOI-620 b,3.76,,0.2558983666061706,20.8,3708.0,0.22,603.6,0.2803850630289603,0.03394803381143359,0.03050702569856127,56.9796343412587,0.0,0.025823070510693224
K2-167 b,2.36509493,6.5,0.5208711433756806,317.0,6310.0,0.48,1220.0,0.1750982327049179,0.0017583582039821769,0.10001602820964142,28.864539849805848,0.0,0.025818645925216873
Kepler-1654 b,9.180171,158.915,0.2177858439201452,0.3,5597.0,0.26,206.0,0.32896413305781885,0.18386884542105777,0.08096917241010662,705.7819856862953,0.9900407597808688,0.025806741692921582
HD 159243 b,13.7,,0.13920145190562613,107.452,6123.0,0.02,942.13,0.22221663177569959,0.0066825577162149446,0.09502056953571462,1499.3191079848805,0.0,0.025783919970224337
HIP 54373 b,2.87,,0.3629764065335753,15.0984,4021.0,0.2,580.66,0.33667529289013454,0.05290725894575453,0.0388684083987794,35.9428653823958,8.897745997117391e-299,0.02571993636760695
Kepler-1566 b,0.79,,0.8457350272232306,2340.984,5254.0,0.0,1871.0,0.0,0.0,0.0,1.7466432144108852,0.0,0.02570575233806397
Kepler-1322 b,1.61,,0.7695099818511797,2651.424,5488.0,0.0,1666.0,0.0,0.0,0.0,13.451802895897226,0.0,0.02568708722484525
Kepler-1082 b,1.12,,1.0362976406533575,2949.557,5923.0,0.0,1827.0,0.0,0.0,0.0,6.098558396003643,0.0,0.025677128004370157
K2-264 b,2.231,,0.5045372050816697,13.0794,3660.0,0.5,496.0,0.31200363372473483,0.05494243016437874,0.02922476892664222,23.468239800217297,5.575469476155603e-214,0.02564794634976345
Kepler-524 c,0.96,,0.9473684210526315,2959.338,6014.0,0.0,1574.0,0.0,0.0,0.0,3.5109222542733707,0.0,0.0255585752640971
GJ 674 b,3.33,,0.29945553539019965,10.5165,3600.0,0.2,530.8,0.33743681626847544,0.0729109585952001,0.027621947961744504,46.31841133282155,9.913373955554627e-127,0.02553219409506143
HD 173416 b,13.4,,0.24319419237749548,58.1544,4683.0,0.208,771.03,0.1895203294931851,0.010026863305921101,0.05655286637815854,2451.07276254854,0.0,0.025499698630228763
HD 73267 c,12.8,1630.777556317,0.7749546279491832,0.0049,5387.0,0.089,69.53,0.20659156024537503,0.0035105626439913356,0.07535929903296372,6807.611988419378,0.6210299062472998,0.025484902441219145
KELT-1 b,12.442,8654.15,4.482758620689655,5165.92,6516.0,0.0099,2361.0,0.10800867093203276,9.430239319280779e-05,0.1055190468557971,36166.33949559122,0.0,0.025434783650316106
TOI-2257 b,2.194,,0.515426497277677,0.6703,3430.0,0.496,256.0,0.44053531260948686,0.3795937239082588,0.02308062189453282,22.80159461726745,0.9772260769744017,0.025430537228157378
HD 13931 b,13.2,889.9195396,0.38656987295825773,0.0592,5867.0,0.02,139.38,0.3800458661702134,0.05997950991573568,0.08818186675214894,3724.2464074969453,0.71301090788574,0.025418176314050016
Kepler-342 e,0.88,,0.9001814882032668,3111.322,6366.0,0.0,1897.0,0.0,0.0,0.0,2.569606980516063,0.0,0.025411358680581943
HD 93963 A b,1.46954368,2.8,0.8729582577132486,2898.0,5908.0,0.0,1842.23,0.0,0.0,0.0,11.604584223752054,0.0,0.02540559942842835
HD 11755 b,12.8,,0.8511796733212342,124.3021,4312.0,0.19,903.49,0.196611881273998,0.005288661741285815,0.0466420900785379,7477.21316760817,0.0,0.025394014114743
GJ 3082 b,2.79,,0.3756805807622504,5.521,3910.0,0.22,457.53,0.39864994608137444,0.14328543591728174,0.03590318961371787,34.17590043095715,2.8618288520345696e-22,0.025363179603635568
HATS-59 b,12.621334,256.17098,0.12704174228675136,269.0,5670.0,0.129,1128.0,0.14097323759637465,0.0018221946013106773,0.08291927125073358,1069.9188264710112,0.0,0.02523759972676072
TOI-1836 c,2.59987579,8.0,0.544464609800363,2981.98,6237.0,0.0,2007.6,0.0,0.0,0.0,40.07892504700751,0.0,0.025175077772522588
Kepler-1258 b,0.86,,0.8874773139745916,2775.0,5839.0,0.0,2335.0,0.0,0.0,0.0,2.3645103714706974,0.0,0.025147808547209043
HATS-12 b,7.76,759.6137,0.2032667876588022,566.4817,6357.0,0.085,1446.0,0.15342861196127372,0.000974704382085941,0.10127157129881582,397.8690865975076,0.0,0.02514474099490986
gam1 Leo b,12.5,,1.4246823956442831,228.5105,4330.0,0.144,1080.7,0.180126002031087,0.0027733389972719653,0.04712293636800728,11655.655593371841,0.0,0.025123121388593777
WD 1856+534 b,10.4,4386.054,3.8838475499092557,0.181,4710.0,0.0,163.0,0.0,0.0,0.0,18299.987863016395,0.8920402714997477,0.025100245066830392
HD 217107 b,13.6,459.579876522,0.18148820326678766,231.1546,5622.0,0.1284,1105.84,0.15243853903177412,0.0022867324047307937,0.08163701447881523,1912.289918942133,0.0,0.02508477775567028
Kepler-127 b,1.4,,0.9237749546279492,159.163,6106.0,0.47,884.0,0.23163900758130274,0.004250786391907737,0.09456643692898575,10.617906576886263,0.0,0.025074094792055
Kepler-607 b,0.87,,0.8929219600725953,2302.613,5196.0,0.0,1874.0,0.0,0.0,0.0,2.46297424824219,0.0,0.025070004891597854
BD+20 274 b,13.0,,0.6061705989110707,53.9651,4296.0,0.21,755.7,0.2180585293252963,0.01245980940304197,0.046214671154565096,5578.449863324579,0.0,0.02500368287933154
rho CrB b,13.7,,0.13502722323049002,34.7,5817.0,0.046,614.0,0.24929125283613185,0.020704519943363656,0.0868461826147341,1454.3590825824654,0.0,0.02499617898232297
Kepler-557 b,2.67,,0.3992740471869329,2885.663,6068.0,0.0,1281.0,0.0,0.0,0.0,31.83416591062733,0.0,0.024992805472105258
Kepler-1967 b,0.73022577,,0.8076225045372052,57.1,4970.0,0.0,1086.0,0.0,0.0,0.0,1.3172508498372135,0.0,0.024889817761069473
HD 81817 b,12.0,7668.563804096,4.428312159709619,174.402,4140.0,0.097,1016.37,0.1737832451900755,0.0033787730895003696,0.04204733664582955,32053.139593910986,0.0,0.024888761869824683
GJ 96 b,4.67,,0.19237749546279492,1.0486,3785.0,0.44,257.81,0.3644865331466031,0.38928031548688824,0.03256397927018089,82.07171664833226,0.994110140866735,0.02485021512632469
HD 47366 c,13.5,,0.1960072595281307,7.7091,4866.0,0.161,467.37,0.2820256860514331,0.08601175508924118,0.06144147032109801,2020.0497778782978,2.3918305478003472e-57,0.024828528194270744
HD 141399 d,13.7,,0.14537205081669693,0.364,5600.0,0.074,220.0,0.3672628963635067,0.24086567880230234,0.08104931345835245,1565.7817542319287,0.9999993955248404,0.024808696132474807
